casting_id,date,shift,mold_id,melting_id,batch_code,pour_temperature_c,cooling_rate_k_per_min,holding_time_min,gas_content_ppm,weight_kg,hardness_hb,avg_dimension_mm,porosity_pores_per_cm2,ultrasonic_signal_db,is_defect,defect_type,time_of_day
869,2025-06-30 00:03:32.448038400,2,4,31,B031,1470.9853027529266,1.501112068968384,13.42464057893877,4.08738009383829,12.44920444004882,207.14704834598052,0.112257089168365,0.5922311936600989,-39.041283636273626,0,none,0.05
3234,2025-06-30 03:03:14.931381600,2,2,14,B014,1449.3867325176109,2.0085103960120687,10.35442896799425,6.583012026072915,12.526730964392424,221.09046158191296,-0.1731330905823175,0.5072908079379184,-35.76896918681134,1,crack,3.05
2568,2025-06-30 03:55:12.610052400,1,4,4,B004,1456.5946671090524,3.22165869594431,14.554422506643911,10.150568165484598,12.501696897317991,225.7681082759748,-0.1457586007433934,0.8234849217119614,-37.96862435512371,0,none,3.9166666666666665
2035,2025-06-30 18:24:56.213982000,2,3,39,B039,1453.8261462946955,1.9802393625678856,15.768122188770468,10.096820418180226,11.774085597680148,203.4239750012448,-0.2650822109722336,0.3723571377203227,-42.62498717052018,1,hardness,18.4
940,2025-06-30 23:05:30.811459200,1,1,11,B011,1474.883637516053,1.4435760582899826,13.69368861842491,8.535210814768742,11.473720420193777,203.535975292456,-0.2143090826189173,1.0732735694484123,-33.223496759829054,1,porosity,23.08333333333333
2763,2025-07-01 04:33:01.660327200,1,4,20,B020,1439.609518991714,2.113092493950433,13.80942233124175,8.856641816464478,11.906574933203135,206.7458670432903,0.0125941091477427,0.6683374934218471,-34.45945412881115,0,none,4.55
2963,2025-07-01 14:53:51.764794800,1,11,19,B019,1461.216176353262,4.572166764499835,15.507849646304988,5.205429856629898,11.479332286245745,257.3527622299399,0.2034829006199567,0.1876879864038733,-39.16567140249531,0,none,14.883333333333333
3410,2025-07-01 17:03:05.475733200,2,1,5,B005,1454.367521971715,3.116830532313528,16.11957925162171,6.189830671907348,11.84638334681955,221.56198631979484,-0.1926077395345633,0.4558784768736228,-30.957955277869218,0,none,17.05
4091,2025-07-01 23:05:30.514844400,3,1,4,B004,1448.0589724163,2.7852563466646094,19.219499573283585,10.220307448154742,12.068839495443063,212.99650883636468,0.0304640476113385,0.7465849605331663,-35.36848114965648,0,none,23.08333333333333
1341,2025-07-02 05:47:10.926301200,3,11,32,B032,1447.3706330332664,2.1207945175731746,15.092200890009522,8.81367619381948,12.468999741476958,211.43171440440983,-0.0845160269034825,0.301260701939308,-45.529541364670216,0,none,5.783333333333333
2458,2025-07-02 09:33:12.397478399,2,2,27,B027,1451.921274643763,2.422413113428798,18.91577043841537,8.160070263654145,11.45068167785353,218.7652661265207,-0.0909211235188206,0.5902750595888677,-35.74059017659531,0,none,9.55
3257,2025-07-02 19:59:39.108879600,2,5,7,B007,1440.8382202873572,4.03359824102316,15.263543244142785,11.097970224596857,12.009455239312636,246.31300502820528,0.0284992016776806,0.3340305336600995,-34.360514408002224,0,none,19.98333333333333
290,2025-07-03 06:13:34.339587600,1,9,21,B021,1456.9948738616465,1.909103813815839,16.58512148803154,7.432152129371781,11.520750385924462,205.41001316072968,0.0792485638347972,0.6597790052824187,-38.64963000793495,0,none,6.216666666666667
4331,2025-07-03 10:23:50.771644800,1,11,20,B020,1446.3706065288757,1.8183270167483303,14.555083367923205,7.236793271652699,12.038537985333216,209.51345829638169,0.1017727718765742,0.2450605331001784,-30.07200753592769,0,none,10.383333333333333
3318,2025-07-03 11:09:16.970248800,3,3,6,B006,1450.122494293502,3.15418679624715,15.138312300775878,7.795413895201413,12.087750220077837,238.3999725186309,-0.0672561165353547,0.6878778859609251,-40.726761694767866,0,none,11.15
718,2025-07-03 15:49:39.345556800,2,11,27,B027,1430.9405826156988,2.629698574142625,15.183420760018528,8.10038393179868,11.865807002060247,231.55057401095715,0.2135932599197094,0.5507082507144367,-37.26134445319098,0,none,15.816666666666666
4200,2025-07-04 12:02:57.330013200,1,7,25,B025,1440.5365244725465,3.1295946487674917,14.417379780842596,11.054642368089372,11.593858878161662,217.65738303008268,0.0351836579704624,0.3647855350888707,-38.93625792114668,0,none,12.033333333333331
1936,2025-07-05 06:51:37.704430800,1,7,38,B038,1450.9327135197325,3.083801672225228,16.60318730847968,8.1568613616937,11.610383904623328,224.0292485850855,-0.1131286759945376,0.2966653121450031,-37.11304254676378,0,none,6.85
725,2025-07-05 15:42:57.435922800,3,9,35,B035,1444.272580015344,1.7353045189324838,23.309066895766566,8.961045882795537,11.99351938844063,217.5684617746376,0.0254222264188901,0.1954739029127957,-39.14312683287085,0,none,15.7
4990,2025-07-05 19:53:49.587666000,3,5,26,B026,1440.804316991835,1.0258523039561005,14.203249649508532,7.048618890200886,11.986010976909222,189.85310772678235,-0.2520986702280898,1.075138965069304,-32.93012509948599,0,none,19.883333333333333
1278,2025-07-06 03:50:46.670730000,1,10,22,B022,1458.7139488939524,3.1687502746966034,13.453557333524548,6.751718295512414,12.266498869831638,223.7174227229785,0.1957467744136468,0.161291172626934,-40.22796271533092,0,none,3.8333333333333335
2782,2025-07-06 05:32:50.830825200,1,10,14,B014,1449.07092159308,2.5754485729739973,15.159650508365008,8.726140569105077,11.620732058121709,214.6048637947713,0.1786950268074899,0.4935390297473312,-37.48940631760346,0,none,5.533333333333333
129,2025-07-06 09:00:29.540210400,1,2,12,B012,1446.4214356090088,1.986999267553292,14.366747837390095,8.907297374013366,11.61904330847462,207.55227398392427,-0.2595569946427504,0.263779506313572,-39.23324765485688,0,none,9.0
3344,2025-07-06 13:38:36.927582000,1,9,26,B026,1455.0815096101228,3.7217963943944263,14.750626138529029,7.925757150374245,12.13605177781302,251.77109305739768,0.0028091666477222,0.1454312394488922,-40.69132854398094,0,none,13.633333333333333
4187,2025-07-07 16:37:06.616675200,2,4,11,B011,1460.6078436103223,2.140864515377639,15.179698899001997,7.83313173521009,12.27134938812496,208.55506892880769,-0.1845798172922089,0.4454648867524173,-35.34435870971646,0,none,16.616666666666667
2210,2025-07-07 17:20:40.316222400,2,8,35,B035,1434.5503201506838,3.307545351170256,16.783781161930378,7.224560748408563,11.93393204334668,215.1304014384282,0.2842542209984956,0.7988485650014163,-40.04878149901207,0,none,17.333333333333332
2864,2025-07-07 21:36:33.635865600,2,4,2,B002,1451.867886622141,2.7879343692022696,15.587684618176436,7.537899987167671,12.613632924061108,213.05635271021237,-0.0953053128485361,0.6422386114983907,-35.1524832250867,0,none,21.6
865,2025-07-08 13:22:19.855077600,3,10,26,B026,1445.178371472136,3.1394268025185323,14.054980444566976,7.126228863596444,11.96326772654741,231.26951575523097,0.2173181688167955,0.9540721059486338,-35.282466288986015,0,none,13.366666666666667
583,2025-07-09 05:07:25.416156000,2,1,3,B003,1452.7060276876214,3.539851541202443,16.599049063280333,7.668432727502415,12.350435106542411,236.25858508372428,-0.2883281248404309,0.508677844266183,-31.298474301456032,0,none,5.116666666666666
3280,2025-07-09 17:07:40.985151600,2,2,39,B039,1449.1219179516336,3.0839523472865675,17.132406847287587,7.24487382905512,12.595116886794663,234.767347720182,-0.0340482740424544,0.3635060493866132,-37.83091247772907,0,none,17.116666666666667
258,2025-07-09 18:00:46.978912800,3,1,5,B005,1436.4782271972626,1.7192352303906897,17.601338897026064,7.855275072796177,11.879563358665404,209.72391382199157,-0.1090171595562883,0.4536945579162586,-39.73753028515392,0,none,18.0
2483,2025-07-10 14:24:21.378013200,1,9,35,B035,1456.2746413762898,1.1745614494431358,14.223014287891882,8.71903067420735,11.777443904621396,203.4768600722071,0.0520318029450143,0.509543594503347,-36.01900055038924,0,none,14.4
4203,2025-07-10 17:11:15.345520800,3,10,39,B039,1461.7452387262651,3.158832838098358,14.927222863471552,9.340383698398558,11.810571942493963,228.30027947355657,0.3946033368291858,0.4339437889681652,-39.98396924517139,0,none,17.183333333333334
230,2025-07-10 20:46:04.231318800,1,5,1,B001,1463.9137861381132,1.6576834502883335,14.465756136438836,8.572308031514446,11.639133077938595,210.63613591562608,0.0178882870916453,1.0127336251294543,-35.83635884503683,0,none,20.766666666666666
2659,2025-07-10 22:42:35.359236000,1,9,37,B037,1448.364979322978,1.6543954287817757,15.206784848973165,9.18180253443843,12.616887052324188,200.6642497248984,-0.0304522435200123,0.5166262420926719,-35.869883020461565,0,none,22.7
3959,2025-07-11 01:18:27.636703200,1,12,26,B026,1442.9625581334155,2.717883904174518,15.33243507233992,7.293144222894067,11.887595930932726,224.1264799756825,-0.0004190306101313,0.4805014413584694,-35.28538074737256,0,none,1.3
4609,2025-07-11 17:38:38.580842400,2,4,29,B029,1451.8718615274388,2.5963963909268464,12.683252507512517,6.519980554358082,11.798232798912712,225.10429454331248,0.1978284898530873,0.4317309387340179,-33.951407061493406,0,none,17.633333333333333
3631,2025-07-11 17:59:27.982089600,2,3,38,B038,1442.907552812241,2.732270714461193,14.715298031588496,7.917816576802818,11.806192214863794,221.09223779534864,0.0545282221078672,0.1050248478433232,-33.91056409613416,0,none,17.983333333333334
409,2025-07-11 19:19:25.596638400,2,1,26,B026,1455.2108095616125,1.4813116915758724,16.64936842042485,6.910779162255821,11.55366065828097,194.8176126081941,-0.0997971760389376,0.8333058239085168,-30.657067255493423,0,none,19.316666666666663
4494,2025-07-13 05:30:30.748168800,3,8,21,B021,1459.7369577311908,3.176859436075144,13.764099880809058,7.535450137559749,12.102804620505625,231.2707329816498,-0.0393663620224434,0.6227605352085133,-36.71854817861485,0,none,5.5
2416,2025-07-13 08:48:03.186090000,1,1,26,B026,1461.6797228196272,2.5132175850096004,15.973523157099011,6.033703144783335,12.070971790279495,240.78227377680943,-0.2091447644055332,0.7702342104324909,-34.19983037021174,0,none,8.8
1473,2025-07-13 09:53:38.667714000,3,12,16,B016,1435.5767638275458,1.9106685431484145,16.19134823854907,9.19359739027734,11.471603121662705,207.3013457348006,-0.0174545050608709,0.3396131053786818,-38.97934092789216,0,none,9.883333333333333
4658,2025-07-13 12:12:16.943248800,1,6,9,B009,1447.7604823037898,2.8670312721067104,16.30124654352449,11.890365074371855,11.834643522035618,229.02486230330015,0.0830464261605088,0.8957134896986496,-36.7812538477105,0,none,12.2
1252,2025-07-13 13:48:27.762001200,2,5,28,B028,1462.1601708241074,2.504127918574974,16.111807847505457,9.444605452703588,12.269878518829218,227.67611318821912,0.0493886396171467,0.7571725566768629,-36.4056073849049,0,none,13.8
161,2025-07-14 04:24:31.915062000,3,2,16,B016,1437.0680298307516,2.844593782760624,15.216806746428418,6.792899601401336,11.831189901123285,223.04489626258783,-0.039769154173369,0.3166429641820448,-42.4244005107513,0,none,4.4
2119,2025-07-15 02:22:33.138170400,1,11,20,B020,1453.506779680395,3.0724310844124765,14.207920474653186,7.663999048282367,11.889940127181738,231.47333507958507,0.2948178509658394,0.3714455068280307,-36.94250542529378,0,none,2.3666666666666667
2889,2025-07-15 04:54:39.007314000,3,11,17,B017,1447.6264569369876,3.008409642867503,15.466643799557826,8.196624955605119,11.722202382681736,230.5155626577342,0.045743794903373,0.5292940535584698,-37.39669896901745,0,none,4.9
155,2025-07-15 16:28:19.261383600,2,8,23,B023,1452.3610619555911,2.7668808472523287,11.854889391882663,8.882550309778775,12.08257360896086,220.5347546746636,-0.0958678579280525,0.7430933745700373,-34.55043269647319,0,none,16.466666666666665
3527,2025-07-15 16:56:19.917207600,3,3,37,B037,1447.4352149066804,2.0382911104624784,12.3616164182967,4.501908188742693,11.762416302863144,218.02895403944623,0.0529470057098445,0.4434105729980899,-36.8768443753281,0,none,16.933333333333334
1575,2025-07-15 19:59:12.699348000,3,5,3,B003,1442.930726874322,2.238457811201539,17.38441671474688,9.693994045533096,11.960976457140012,226.51739289070943,-0.2610161568212624,0.3961637173424007,-36.38632270412679,0,none,19.98333333333333
2022,2025-07-15 20:24:47.299478400,3,4,23,B023,1444.9559730958824,1.5108952989914728,16.392324073111688,10.354287154626885,12.285509999835051,208.05017019124423,0.0359764449076396,0.8529422487266531,-34.05015072064557,0,none,20.4
4887,2025-07-16 13:08:45.744147600,3,4,32,B032,1442.5180403054835,2.305510495343769,14.185559991211896,7.2263384926245795,12.325030415638404,226.5378868749648,0.0289895049725394,0.0,-38.88164832515932,0,none,13.133333333333333
240,2025-07-16 17:01:14.377008000,2,11,13,B013,1437.4600188289628,2.073663563202902,16.740305516577987,8.46970168028582,11.952103217495123,234.19433836672533,0.0314250277454939,0.1244181342406971,-41.02333916391902,0,none,17.016666666666666
4625,2025-07-16 22:30:51.741414000,1,9,13,B013,1442.4438265868664,1.089797605762419,13.259024925524852,6.359888841815755,12.41127874505533,210.15725600120052,0.0059721753691563,0.5840304731046632,-34.43970971780895,0,none,22.5
636,2025-07-16 22:59:41.914136400,3,8,21,B021,1453.900403059106,2.435124584168835,14.3572697742501,10.47187035635527,11.893820792653536,224.23748991160167,-0.1134051579229568,0.4724811663829299,-32.764092593200424,0,none,22.98333333333333
3209,2025-07-17 07:51:08.892990000,3,7,26,B026,1445.8303800340325,1.0,15.75893528586979,9.636516570396866,11.640831045892616,200.99237412286695,-0.0264070985982407,0.753141227024232,-38.525944955664414,0,none,7.85
4445,2025-07-17 14:14:48.973923600,1,1,6,B006,1459.1182542043468,2.450669696971305,13.277569819365844,7.483845955581874,12.057252754064972,221.05351936688425,0.179777491324629,0.5003124893742211,-39.48283634872549,0,none,14.233333333333333
3523,2025-07-17 15:08:05.442291600,1,6,37,B037,1449.0726010137096,1.0,16.737495070569956,9.617541778466135,12.249313221847228,203.8274028199889,0.0266256828607611,0.8251098464697879,-37.64393783789663,0,none,15.133333333333333
3398,2025-07-18 13:20:45.414906000,3,4,33,B033,1437.9556243968418,3.1998833851175803,15.399426263687769,8.860040936558496,11.818040530572768,224.47986640352352,-0.1513762034554576,0.1625545415432353,-36.74467330731808,0,none,13.333333333333334
404,2025-07-19 07:25:09.678115200,1,7,31,B031,1444.3723974884856,2.0661148084983694,15.423854512871008,10.737497193326687,12.041685336066164,194.23686895227456,-0.0897962182112936,0.2639142489151429,-33.93461747092009,0,none,7.416666666666667
769,2025-07-19 09:11:34.795273200,1,2,17,B017,1443.4601346620827,2.7093077172302285,13.577840564390243,8.516070050984254,11.998375798666938,234.23070235000935,-0.2903701310242219,0.715953331342376,-37.284191872289696,0,none,9.183333333333334
908,2025-07-19 11:53:51.353084400,1,1,8,B008,1427.5361650701443,2.931473342684699,18.20499233536868,6.346992140553247,12.03373978129153,224.2325613690443,-0.0350403733408411,0.3237983231061472,-42.62638361409455,0,none,11.883333333333333
1517,2025-07-19 13:17:16.697558400,2,8,27,B027,1466.3115332176562,2.695591334063397,11.014534347068116,9.177720824125457,12.224263456469677,234.8208538947392,0.0417280618786361,0.5299892093287302,-37.94244302869272,0,none,13.283333333333331
3008,2025-07-19 14:24:49.517010000,3,1,25,B025,1443.0375176009827,4.924834893664377,11.783420599557266,8.561954933852723,11.671334013362662,260.9354954152315,-0.1831821910566896,0.5907475032709676,-40.64507875417288,0,none,14.4
4750,2025-07-19 16:44:59.515476000,2,3,8,B008,1472.0052589581735,1.0,17.160084172601596,6.9781510841329215,12.058191078691577,195.7004436572633,0.1906643287327553,0.6821252583989799,-36.10149433824803,0,none,16.733333333333334
2489,2025-07-19 17:27:26.103542400,1,11,37,B037,1463.8523380675604,2.749065686830708,16.3705419826776,6.667645316964505,11.981704719485686,222.18455123608365,0.0308118776284631,0.3363864323852865,-36.6074657834687,0,none,17.45
4677,2025-07-20 16:58:00.567771600,1,1,29,B029,1457.5147244169186,3.2985949388044142,17.80634231396863,7.687228702411395,11.90538016025347,224.8939125601736,-0.0162625378963192,0.5826912512205356,-35.45020767852866,0,none,16.966666666666665
3873,2025-07-20 23:43:19.414441200,1,11,7,B007,1462.4010034648174,3.2061840728864883,14.732624340396004,6.753385953598922,11.834460064127974,215.2355730596836,0.0992067948350029,0.3481912470457198,-35.11898700070422,0,none,23.716666666666665
733,2025-07-21 03:08:09.270121200,1,4,36,B036,1451.7327915970188,1.445735409959649,17.649840542545416,8.289218270060058,12.008917216852035,208.6771476589366,-0.1218923676237658,0.4035576920483488,-33.20482968527892,0,none,3.1333333333333333
1122,2025-07-21 13:41:43.666242000,3,8,14,B014,1457.6279005500328,2.4173240189184937,15.619544283495216,7.089302212129984,12.194820950189255,220.45347800157967,-0.1688677824663462,0.3066427016502704,-37.33824015954851,0,none,13.683333333333334
742,2025-07-21 23:26:24.097718400,1,1,10,B010,1445.2898767435695,2.6779942150455565,15.06102108664822,6.972817203468239,12.312297185860398,220.1164448622156,0.2364197182961541,0.8408137091149281,-32.90916606430886,0,none,23.433333333333334
4488,2025-07-22 00:41:12.626955600,3,8,33,B033,1452.6721117604563,1.9711216084950456,14.338112256871757,7.170265918259263,12.23467211816674,221.94586962256903,0.0551052368062309,0.4345726423852704,-41.99181347429055,0,none,0.6833333333333333
3232,2025-07-22 01:43:14.383225200,1,11,6,B006,1435.723210836368,2.265816803194988,14.5312637866084,8.434334084856284,12.366594388197797,222.52511322536725,-0.0394881543101807,0.3431466262220738,-35.42678249404178,0,none,1.7166666666666668
4214,2025-07-24 12:32:56.795978400,2,7,28,B028,1453.8743250126734,1.340751466136627,15.353567763746923,5.925377091958058,11.514759729324824,197.00552575998884,-0.0200136440912535,0.2025895382371196,-38.67265966989755,0,none,12.533333333333331
3082,2025-07-25 06:47:36.269455200,3,2,34,B034,1447.2119429607496,1.9486920335082785,16.38959003152386,6.1801224547715,12.220378038962563,202.2426091760697,-0.1253399872424287,0.2056359863462647,-38.135321406929855,0,none,6.783333333333333
2217,2025-07-25 11:37:44.636350800,1,8,32,B032,1432.3120862161895,1.9657989676792331,13.740097168754064,8.080655777160146,12.276106012047864,223.40205427048892,-0.2108631658829569,0.4446643849295867,-39.73105102163203,0,none,11.616666666666667
608,2025-07-25 15:17:45.150478800,2,6,22,B022,1443.5458429526911,3.581309958051384,17.264348851741595,8.697959297019835,12.274349277376174,224.9625681683968,-0.0295123038535487,0.5943958443242956,-33.67970262411274,0,none,15.283333333333331
4515,2025-07-25 22:09:43.043576400,2,1,34,B034,1434.651967100679,2.2470334476909004,16.448715408847637,6.774995688068924,11.920800018679357,207.1909908355207,-0.0212502699154596,0.4593704983156754,-33.39835076684477,0,none,22.15
3549,2025-07-26 06:02:16.006390800,1,9,20,B020,1465.1651139946423,2.3941479872269777,14.803163324960964,9.38397950023613,11.999252644075773,233.2000396858668,0.205492690670786,0.7822693051867701,-35.24622733257836,1,porosity,6.033333333333333
60,2025-07-26 09:41:57.036314400,1,3,27,B027,1450.378203606046,2.642387828617168,12.56689428811131,8.860071839779122,11.984922189096787,210.16868089695603,-0.0956608521539991,0.5607588318762141,-33.36822036097307,0,none,9.683333333333334
3245,2025-07-26 22:51:28.567656000,1,10,27,B027,1463.9160374806663,3.1912218529204828,11.656074409984187,7.106361663799591,11.861757980159291,223.89929747941792,0.0283460511610636,0.7304528024024156,-34.84693914344369,0,none,22.85
2191,2025-07-27 14:02:15.011433600,3,4,37,B037,1463.6256386861187,3.3783491182575145,14.144768836926156,7.829698477180544,11.694850727009012,226.65533002081065,0.1820279566498942,0.528433410099849,-33.60790868712729,0,none,14.033333333333331
4866,2025-07-27 17:41:49.809148800,3,6,5,B005,1444.2797647671948,2.7456235057676173,16.619411164322152,7.0564859948877805,12.14754500991322,219.7979415169008,-0.0279631307233358,0.8237452937447723,-37.5607472657029,0,none,17.683333333333334
1253,2025-07-27 20:06:07.655022000,2,5,28,B028,1461.9649825834144,1.0,12.298250995742356,8.67777218390707,11.81994969082106,200.93306581072727,0.117854230139404,0.5432516801162485,-39.32749600646765,0,none,20.1
269,2025-07-28 03:10:14.701234800,2,5,13,B013,1456.6639988796503,2.3972896596943456,13.772049402764972,7.556586185093014,11.47629277016894,226.9783017906924,-0.0163329627237226,0.4102013635746791,-39.33495505931529,0,none,3.1666666666666665
1107,2025-07-28 12:25:12.099961200,2,10,4,B004,1448.780312138858,1.8753056885376391,15.295962740330268,6.550920867917187,12.21317532463612,225.9983579134524,-0.0928726804806847,0.5681154851816113,-34.1912739844018,0,none,12.416666666666666
510,2025-07-28 19:00:37.768622400,3,6,28,B028,1450.0906788019138,2.0137576468468823,15.232143323420695,7.089393437831378,12.223313076927615,218.62802763128667,0.0337349884685515,0.7771347341736895,-32.83089750296215,0,none,19.0
2005,2025-07-28 20:49:51.534451200,2,10,29,B029,1437.890452070675,4.141449231755076,12.988934733878668,9.025496003988644,12.065244189523026,241.1877013475759,0.2152156371888713,0.5246927667143322,-34.47381832319325,0,none,20.816666666666663
3352,2025-07-29 05:29:24.364849200,1,12,9,B009,1438.146167477143,2.2331069789121,14.614272036273816,9.90731373540346,12.30804853469772,220.7620716697345,-0.2146377955266651,0.6875024457207526,-39.59960110846114,0,none,5.483333333333333
2781,2025-07-30 18:07:13.690034400,2,4,31,B031,1465.0653843425123,2.894770459858898,15.46994825195998,8.081330382382216,12.166521374462349,225.93687305531552,0.1089404392088747,0.4203056156406892,-35.05942656506759,0,none,18.116666666666667
363,2025-07-31 00:52:26.568786000,2,8,13,B013,1451.3394055906958,2.8852236481752462,19.905681747995644,7.706796442890387,11.858232726956446,217.4549511556594,0.0799013850826542,0.8804909819906576,-36.52826329984866,0,none,0.8666666666666667
4197,2025-07-31 17:07:20.752809600,1,9,6,B006,1448.8146043593306,2.6152149469457955,17.031332645307753,8.050195754559743,12.174414520378477,221.1092062634124,0.0887853307082259,0.4878563367343336,-40.45067067257638,1,porosity,17.116666666666667
1393,2025-07-31 18:11:21.527923200,1,9,20,B020,1455.5359559675103,3.3109288340257224,12.334868771616842,8.630397816421969,11.77007537242996,226.82479080770864,0.1938382181338257,0.2507068523287682,-35.882289203111554,0,none,18.183333333333334
1685,2025-08-01 08:51:23.468875200,2,5,6,B006,1464.530053832268,3.567179714375204,14.042293065943024,8.058240644887377,12.077492308193982,230.685702320591,-0.1661963285357017,0.2063337112399529,-37.4241423268943,0,none,8.85
99,2025-08-01 15:51:17.897781600,2,9,2,B002,1445.7249733480917,2.230123155374459,12.69822828975204,7.082282934342588,11.808341510602745,214.60612600416312,0.0560159350040509,0.2629473207363431,-39.56743930842076,0,none,15.85
4366,2025-08-01 21:15:09.835401599,3,12,38,B038,1455.2658675952605,2.6030557317843703,13.749428119265673,8.645521818099846,11.81097094839698,220.8213498732769,-0.2966196882679451,0.5441277189799589,-36.6117332821679,0,none,21.25
1350,2025-08-02 08:50:25.415944800,2,1,38,B038,1452.7092067983915,2.2578731795433216,16.06509546185634,9.249871229873712,11.955830996168968,216.30673152504565,0.1433257397982997,0.688001196411337,-32.011981244725135,0,none,8.833333333333334
389,2025-08-02 12:16:28.328793600,1,5,32,B032,1448.3731506135036,3.145812224242886,17.028751660626742,11.010819638147533,12.18753694470004,225.1169473668406,0.0626307399629547,0.2930529577216795,-37.144006453926906,0,none,12.266666666666667
2875,2025-08-02 12:33:46.446217199,3,11,18,B018,1456.32615302287,2.3712577700949016,17.925666331791348,6.404872620702411,11.880282788943,210.7738173851734,0.1019581940266599,0.5766073134154727,-37.90589385212964,0,none,12.55
2201,2025-08-02 20:51:44.128101600,2,11,29,B029,1473.6010121594436,2.539174047315415,15.875759337779249,6.79673474250818,10.930613739720128,207.0851001239268,0.0616295485097927,0.3954389921274739,-37.325084459287375,0,none,20.85
4065,2025-08-03 01:10:18.183824400,1,6,18,B018,1454.1991230140472,1.726955412157376,17.257912681643695,5.5896269765499405,12.16885082051552,201.28280985701787,-2.281364327473903e-05,0.5264719364265422,-34.526721458874405,0,none,1.1666666666666667
4372,2025-08-03 03:20:59.372592000,2,1,16,B016,1458.6134729023113,1.0,10.888224729269636,8.754629044629745,11.881900905500482,199.76822748569825,-0.185013383576698,0.6499752922876317,-37.145182688915085,0,none,3.333333333333333
1182,2025-08-03 06:55:37.326241200,2,5,3,B003,1458.773476060627,2.416948539244924,13.546362865301868,7.828422679657127,12.241046065990696,212.75509698045445,0.0887536590514314,0.6292182291140542,-39.94724642223823,0,none,6.916666666666667
973,2025-08-03 08:46:58.886317200,3,10,6,B006,1440.0920867809805,1.2083887199321202,14.53048657494586,5.172272456094383,12.39518801681467,194.69767282595177,-0.1226499223258623,0.5968833954527563,-33.8875964830389,1,hardness,8.766666666666667
2805,2025-08-03 11:50:35.805228000,1,3,31,B031,1467.0268286338269,2.970519510020342,13.427202734065586,8.472552620231795,11.82032195537205,222.0139404022585,-0.085169553109329,0.4288087049858619,-37.13035743838972,0,none,11.833333333333334
473,2025-08-03 20:11:49.674274800,3,7,25,B025,1455.3381505807254,3.71249457388776,13.60688714033788,11.778402275824403,11.90699696967956,236.95945401922603,0.0291948229963928,0.5346730554251722,-37.851477358922665,0,none,20.183333333333334
2513,2025-08-04 06:10:20.755632000,3,3,31,B031,1457.230162196556,3.2841571791120243,13.039760711319506,7.201422583047113,11.951998949859,239.32223196678177,0.1204608149538659,0.9182026035426524,-34.7727966032252,0,none,6.166666666666667
525,2025-08-04 15:51:15.888106800,2,9,5,B005,1461.8646760343051,2.6180063139114917,13.796685708553404,6.590255292195728,12.368222679712956,213.470136810285,-0.1098067794364802,0.0791330632815621,-35.73145308610265,0,none,15.85
362,2025-08-04 18:29:27.683696400,2,12,35,B035,1451.790149711247,2.626882289685109,17.80201617739472,7.793009008561906,11.670718502199977,217.51053239584843,0.2279416874564758,0.5127192193090719,-34.52302281783456,0,none,18.48333333333333
3874,2025-08-05 00:46:42.912940800,3,4,36,B036,1445.268937137448,1.6922327399677528,14.394257958287458,9.74485013746966,12.207361383385312,205.5107334181008,-0.1560144911434019,0.2112527134068852,-34.45811344576943,0,none,0.7666666666666667
1765,2025-08-05 10:46:45.193368000,2,4,36,B036,1453.323919521346,2.3180778688551795,14.4880668346757,4.018314946133948,11.762612470616318,217.6558172407568,-0.2193042627852318,0.429151940061592,-33.99654344036049,0,none,10.766666666666667
4911,2025-08-06 06:56:43.626807600,1,8,38,B038,1445.664674550268,3.8043540574801664,10.8685196849984,6.236285992289595,12.628640004050771,233.9341392436595,0.0878573364012978,0.3317833515446756,-39.86639499783482,0,none,6.933333333333334
938,2025-08-06 10:18:38.079241200,2,2,19,B019,1471.638278796744,3.943636934522468,13.717698850656534,8.270915777064292,12.089449474872072,240.03639420007187,-0.0892496922927401,0.5815575808934093,-35.19448063467608,0,none,10.3
4908,2025-08-08 07:01:13.492419600,2,6,29,B029,1440.807222844066,3.709809247564614,11.019368832254376,7.531505428203557,11.839502625518143,240.90909757901736,-0.5370245257617305,0.686807806580053,-36.297784698816166,0,none,7.016666666666667
209,2025-08-08 13:09:51.119830800,3,6,33,B033,1444.564573802092,2.88414841060459,17.773778205104833,7.091034894991147,12.008104785504326,224.08844891995568,0.0003407602605181,0.6809279442156081,-33.40864450004005,0,none,13.15
392,2025-08-08 17:00:59.414677200,3,8,37,B037,1437.6486192636864,1.7664840181477213,15.225945379559237,7.1135282129429385,12.188670277699709,213.4392701419248,-0.3164056045226733,0.2914661834545023,-37.68648201235379,0,none,17.0
1255,2025-08-08 19:03:33.313881600,2,10,30,B030,1452.3650306667992,2.572128692576801,11.51614884653383,9.159084902241338,11.725976518458696,244.11974850102828,-0.0052915142871535,0.4311904994296134,-39.15095154872876,1,porosity,19.05
4514,2025-08-08 21:02:42.203310000,2,9,29,B029,1445.0603446140751,2.3259913525561102,14.734494755514826,6.855738145669956,11.696842518460793,237.58769372658935,0.2436073037670474,0.519942271870051,-38.05433642081245,0,none,21.03333333333333
2579,2025-08-09 08:54:28.825783200,2,11,6,B006,1461.456063755946,3.3144655908974268,14.14996966955483,5.517749946511975,11.542177222133954,229.1760330234906,0.2167124329488134,0.7055437461265228,-33.89462972163491,0,none,8.9
